社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
MIT國際科學園區小C棟,新北市中和區立德街148巷42~58號,25.0091195,121.4866508,7,35,1200,1,,,,商辦大樓,false
尊皇大都會二期,新北市三重區仁政街126號,25.0786979,121.4914912,14,221,660,4,2,2005年,36.16,住宅社區,false
擎天雙星,新北市板橋區重慶路247~253號,25.0004458,121.4633087,32,459,1377,16,5,1993年,37.3,住宅社區,false
紅綠社區,新北市汐止區新北市汐止區樟樹一路145巷14號,25.0679631,121.6413848,17,212,848,8,4,1996年,29.01,住宅社區,false
MIT國際科學園區二期(A),新北市中和區立德街73~101號,25.007837,121.486927,7,45,1900,,,,,商辦大樓,false
IS台北概念館,新北市三重區仁義街301號,25.0839501,121.4955728,12,87,348,4,2,2008年,39.24,住宅社區,false
民生綠大第,新北市板橋區板新路14、16、18號,25.0134637,121.4744865,13,72,216,2,2,1994年,42.45,住宅社區,false
路易市社區,新北市汐止區樟樹一路156~196號,25.0653389,121.6422619,13,229,916,7,7,1997年,32.22,住宅社區,false
MIT國際科學園區二期(B),新北市中和區板南路490、492號,25.0074137,121.486294,7,50,1850,,,,,商辦大樓,false
三和硯大廈,新北市三重區自強路三段110巷7號,25.0747231,121.4867666,14,66,264,2,1,2014年,41.28,住宅社區,false
新站巴黎,新北市板橋區板新路37~69號,25.0132088,121.4741947,14,152,456,5,5,2005年,48.67,住宅社區,false
市民大第,新北市汐止區樟樹一路268、268之1號,25.068062,121.642734,8,98,398,6,6,2000年,28.26,住宅社區,false
MIT國際科學園區三期(A),新北市中和區立德街103~127號,25.0084243,121.4858614,8,65,1100,2,,,,商辦大樓,false
全民開獎社區,新北市三重區自強路四段31巷1號,25.0767993,121.4898556,15,281,851,8,8,2001年,35.0,住宅社區,false
板新鳳祥社區,新北市板橋區板新路200巷202號,25.0159505,121.4692107,14,87,260,4,4,2009年,53.84,住宅社區,false
日成新世紀佳人區公寓大廈,新北市汐止區樟樹二路273之3號,25.0691928,121.6410284,12,250,1000,12,6,2001年,29.65,住宅社區,false
MIT國際科學園區三期(B),新北市中和區板南路496號,25.0080724,121.4854773,7,50,1300,2,,,,商辦大樓,false
紐澤西B區,新北市三重區自強路五段110-126號,25.0836004,121.4970163,12,101,303,4,4,2008年,40.0,住宅社區,false
龍鳳雙星,新北市板橋區英士路61號,25.0243407,121.4605339,28,399,1596,6,2,1997年,43.0,住宅社區,false
日成新世紀才子區,新北市汐止區樟樹二路284號,25.0686727,121.6410683,16,266,1064,10,5,2001年,28.76,住宅社區,false
元隆捷運雙星,新北市中和區板南路667號,25.0079463,121.4837828,18,144,1800,2,,,,商辦大樓,false
峰景翠峰,新北市三重區三賢街30號,25.0884621,121.4897532,14,80,320,4,2,2008年,43.89,住宅社區,false
富臨極品,新北市板橋區雨農路24、26號,25.0247054,121.461617,14,196,588,7,7,2000年,48.0,住宅社區,false
凱歌世界社區,新北市汐止區樟樹二路325~331號,25.070244,121.64116,15,95,380,3,2,1993年,23.0,住宅社區,false
中山經貿大樓(1),新北市中和區建一路1、3號,25.004029,121.4882331,12,20,900,1,,,,商辦大樓,false
日健昇,新北市三重區長元街100號,25.0667874,121.502809,21,128,512,2,1,1996年,48.44,住宅社區,false
陽明凱旋,新北市板橋區雨農路27巷2號,25.0238593,121.4612791,36,72,144,4,2,1997年,41.0,住宅社區,false
綠園道社區,新北市汐止區樟樹二路330巷18~76號,25.07031,121.642415,8,224,672,9,9,1999年,29.0,住宅社區,false
中山經貿大樓(2),新北市中和區建一路5號,25.003801,121.488261,12,16,1000,1,,,,商辦大樓,false
歌德花園蕭邦區,新北市三重區集賢路41~57號,25.085916,121.495832,13,88,264,3,3,2008年,41.39,住宅社區,false
台北狀元,新北市板橋區新海路344-360號,25.0245902,121.4601578,14,142,568,4,4,1995年,41.6,住宅社區,false
城市公園大廈,新北市汐止區樟樹二路330巷7號,25.070323,121.641942,12,135,540,5,5,1996年,25.8,住宅社區,false
中山商業園區(1),新北市中和區建一路93巷2~4號,25.001871,121.488455,6,2,500,1,,,,商辦大樓,false
歌德花園貝多芬區,新北市三重區集賢路61號,25.086391,121.495154,13,82,244,2,2,2007年,36.92,住宅社區,false
美捷市,新北市板橋區華東街328、330、332號,25.0030434,121.4528015,15,228,684,8,3,2009年,39.0,住宅社區,false
少年家社區公寓大廈,新北市汐止區樟樹二路339巷6弄1號之1、之2,25.07074,121.64115,9,207,828,9,9,1998年,28.38,住宅社區,false
中山商業園區(2),新北市中和區建一路93巷1~3號,25.001871,121.488455,6,10,600,1,,,,商辦大樓,false
三和正旺,新北市三重區三和路三段172號,25.0731536,121.4924697,15,73,219,2,1,2000年,41.95,住宅社區,false
觀愛社區,新北市板橋區沙崙街29~47號,24.994059,121.430873,9,223,560,8,7,2002年,34.8,住宅社區,false
半島花園,新北市汐止區樟樹二路460~472號,25.0736708,121.6437918,15,90,180,2,1,2017年,32.0,住宅社區,false
中山商業園區(3),新北市中和區建一路81巷2~4號,25.0026598,121.4884388,6,7,600,1,,,,商辦大樓,false
錢龍廣場,新北市三重區三和路四段380號,25.0786336,121.4824699,13,120,480,3,1,1995年,43.88,住宅社區,false
麗池花園廣場,新北市板橋區篤行路一段8~16號,24.995569,121.431926,12~14,332,1000,11,11,2007年,29.7,住宅社區,false
皇福忠孝城,新北市汐止區橫科路4巷7~49號,25.050394,121.617452,7,12,48,3,3,1993年,35.3,住宅社區,false
中山商業園區(4),新北市中和區建一路83~87號,25.0026215,121.4882147,6,9,600,1,,,,商辦大樓,false
五華大街乘風特區,新北市三重區五華街87巷40號,25.0842341,121.4932954,8,173,692,9,9,1997年,38.0,住宅社區,false
新宿花園,新北市板橋區篤行路一段32號,24.9939424,121.4317209,13,153,612,5,5,1995年,27.0,住宅社區,false
東方伯爵社區,新北市汐止區伯爵街47巷5號之1,25.0794903,121.637398,10,58,116,2,1,1996年,26.19,住宅社區,false
中山商業園區(5),新北市中和區建一路95~99號,25.0019398,121.4881612,6,12,600,1,,,,商辦大樓,false
五華悅,新北市三重區五華街92巷1號,25.0821419,121.4927264,14,130,390,3,5,2017年,39.74,住宅社區,false
板橋新都市,新北市板橋區篤行路161巷16號,24.9873679,121.430021,13,261,1044,9,9,1992年,31.4,住宅社區,false
經典伯爵一期公寓大廈,新北市汐止區伯爵街53巷1號B1,25.0807682,121.6380719,7,104,416,4,4,2007年,25.72,住宅社區,false
中山商業園區(6),新北市中和區建一路101~103號,25.0016413,121.488222,6,6,600,1,,,,商辦大樓,false
合康柏悅社區,新北市三重區集仁街2號,25.0848782,121.4865462,13,190,760,5,5,2011年,40.0,住宅社區,false
溪洲王,新北市板橋區篤行路三段16號,24.987503,121.428755,12,70,280,3,2,2000年,27.0,住宅社區,false
青春嶺社區公寓大廈,新北市汐止區伯爵街97號巷口,25.080925,121.637494,7,78,312,6,3,2001年,20.24,住宅社區,false
華隆時代廣場,新北市中和區建一路137號,25.0010129,121.488285,8,12,1500,2,,,,商辦大樓,false
合嘉逍遙遊,新北市三重區仁安街51~73號；永安北路二段121~131號,25.0839261,121.484334,10,128,384,4,4,2009年,39.22,住宅社區,false
板橋大學城,新北市板橋區篤行路三段34-64號,24.9866153,121.4281004,13,207,849,7,7,2001年,27.0,住宅社區,false
新秀賞,新北市汐止區福安街7號,25.0655332,121.6623282,17,191,573,5,3,1999年,35.76,住宅社區,false
金寶石網路工商大樓,新北市中和區建一路175號,24.9989248,121.4883166,10,56,1300,1,,,,商辦大樓,false
台北新都會第三期,新北市三重區光明路51之4號,25.0579418,121.491452,16,217,651,5,3,1997年,37.0,住宅社區,false
麗池經典,新北市板橋區金門街47巷8~52號,24.9931586,121.4340776,11~13,259,777,11,11,2005年,30.3,住宅社區,false
馥邑名人巷社區公寓大廈,新北市汐止區中正路99巷2、6號,25.0693852,121.6609486,8,54,216,3,3,2000年,30.41,住宅社區,false
捷和國際工業園區,新北市中和區員山路502號,25.0073391,121.4797564,8,43,900,2,,,,商辦大樓,false
首席特區,新北市蘆洲區重陽一街28~38號；重陽街24~40號,25.082009,121.480886,13,108,324,4,2,1994年,40.15,住宅社區,false
麒麟天地(東區),新北市板橋區金門街291~295號；金門街297巷1~25號,24.986463,121.430446,13,245,735,10,10,1996年,25.83,住宅社區,false
國泰翡翠花園,新北市汐止區龍安路171號,25.0630068,121.6535523,30,111,444,4,2,1990年,36.44,住宅社區,false
亞財星科技藝術大樓(A),新北市中和區員山路504號,25.008516,121.47962,8,49,1000,1,,,,商辦大樓,false
台北麗緻,新北市蘆洲區光明路106巷25號1樓,25.0870176,121.4641248,7,33,99,3,3,2007年,41.2,住宅社區,false
麗池香榭,新北市板橋區金門街67巷28~66號,24.9927546,121.4339941,15,204,612,5,5,2013年,31.6,住宅社區,false
濱湖大城,新北市汐止區湖前街41號,25.0698694,121.6320324,8,153,612,9,9,1996年,28.9,住宅社區,false
亞財星科技藝術大樓(B),新北市中和區新民街112號,25.0084712,121.4805057,8,42,1000,1,,,,商辦大樓,false
京華大廈,新北市蘆洲區中正路8之1號,25.0947339,121.461812,36,68,272,4,4,1990年,34.0,住宅社區,false
青木賞賞青區,新北市板橋區金門街79-89號,24.9927399,121.43325,12,64,195,3,3,2011年,32.0,住宅社區,false
水蓮山莊公寓大廈,新北市汐止區湖前街110巷97弄24號,25.0761919,121.6325656,20,2001,6003,52,23,2000年,27.0,住宅社區,false
國際企業天廈,新北市中和區員山路506號,25.0086056,121.4794199,8,5,400,1,,,,商辦大樓,false
帝國新都心社區,新北市蘆洲區九芎街15巷5號B1,25.0781283,121.4681177,7,132,528,11,11,1992年,28.0,住宅社區,false
台北大第,新北市板橋區金門街215巷6、8號,24.9896828,121.4330372,12,108,324,4,4,1995年,25.86,住宅社區,false
瑞松花園廣場,新北市汐止區瑞松街150巷20號,25.1089515,121.6474419,10,304,912,3,1,1992年,10.0,住宅社區,false
國際企業天廈,新北市中和區員山路506-1~506-2號,25.0086569,121.47959,8,13,700,1,,,,商辦大樓,false
薪傳我的家,新北市蘆洲區中興街125~157號,25.0894742,121.4819863,7,134,402,9,7,1994年,29.9,住宅社區,false
麒麟天地A區,新北市板橋區金門街260巷2號,24.986912,121.429844,13、16,90,270,3,3,1995年,25.8,住宅社區,false
國泰世紀花園,新北市新店區中正路192號,24.9725093,121.5406336,15,54,43614,2,2,1993年,51.28,住宅社區,false
國際企業天廈,新北市中和區員山路506-3~506-4號,25.0086569,121.47959,8,11,600,1,,,,商辦大樓,false
森活大市,新北市蘆洲區民族路263巷11號1樓,25.0902131,121.4762687,13,182,546,7,7,1999年,33.0,住宅社區,false
松阪大府三期,新北市板橋區金門街260巷52~66號,24.98624,121.428772,7,42,126,3,3,2010年,33.5,住宅社區,false
康和儷舍,新北市新店區中正路360號,24.9757248,121.5357342,14,242,928,4,4,2001年,52.76,住宅社區,false
國際企業廣場大樓,新北市中和區員山路512號,25.0091877,121.4792977,8,14,1000,1,,,,商辦大樓,false
民權巨星,新北市蘆洲區民權路136之1、136之2、138之1、138之2號,25.0889189,121.4731371,9,199,600,11,7,1995年,38.0,住宅社區,false
歐堡名門,新北市板橋區金門街369巷11~13號,24.984654,121.428827,7,49,147,4,4,2001年,28.67,住宅社區,false
雄霸雙星社區大廈,新北市新店區中正路418巷5號,24.9784993,121.5347214,14,227,908,6,4,1997年,44.51,住宅社區,false
漢偉資訊大樓,新北市中和區連城路168號,24.99749,121.4935858,10,13,1200,4,,,,商辦大樓,false
富貴榮邑,新北市蘆洲區水湳街28、30號；民義街22巷15號,25.0882163,121.4720793,9,96,288,5,5,1998年,30.0,住宅社區,false
碧瑤江山第四期,新北市板橋區金門街356~370號,24.9842995,121.4275725,9,350,1386,14,14,1998年,28.07,住宅社區,false
空間大賞,新北市新店區中正路635、639、645號/中正路663巷1-1號,24.9895989,121.533296,11~13,100,350,4,1,1999年,40.0,住宅社區,false
優派國際科技大樓,新北市中和區連城路192號,24.996853,121.4923196,10,10,1500,,,,,商辦大樓,false
四季花園,新北市蘆洲區水湳街36之5號,25.089574,121.470919,68,146,438,7,7,2003年,36.56,住宅社區,false
真情社區,新北市板橋區大觀路三段150之1號,24.9933314,121.4314331,12,91,364,4,4,2007年,34.0,住宅社區,false
中正國宅乙區,新北市新店區中正路265巷1號,24.9737409,121.538151,7、12,229,1143,6,6,1991年,43.5,住宅社區,false
立昌紙業股份有限公司,新北市中和區連城路194巷11號,24.9976457,121.4918197,8,1,900,1,,,,商辦大樓,false
環球吉第,新北市蘆洲區水湳街281號,25.093108,121.46938,8,78,153,6,6,1994年,36.0,住宅社區,false
板橋大喜(富貴區),新北市板橋區大觀路三段160巷11弄28號,24.9933121,121.4308918,6,92,276,5,5,1996年,31.4,住宅社區,false
中正甲區大樓(4),新北市新店區中正路280巷10號1樓,24.9738637,121.5386976,12,48,192,1,1,1986年,43.09,住宅社區,false
圓頂天下商業園區,新北市中和區連城路236~238號,24.9964074,121.4887942,6,16,1100,1,,,,商辦大樓,false
玫瑰花園,新北市蘆洲區水湳街397號~399之8號,25.0939542,121.4703021,9,80,240,4,4,2005年,32.99,住宅社區,false
板橋大喜(榮華區),新北市板橋區大觀路三段160巷31弄1號,24.9938573,121.4301047,8,79,237,3,3,1996年,23.7,住宅社區,false
中正甲區大樓(5),新北市新店區中正路280巷10號1樓,24.9738637,121.5386976,12,24,96,1,1,1986年,43.09,住宅社區,false
連城工業廣場(1),新北市中和區連城路222巷2弄1、3號,24.997117,121.491229,6,10,500,1,,,,商辦大樓,false
卡地兒公寓大廈,新北市蘆洲區永樂街27巷43號,25.0871642,121.4590804,7,45,135,3,3,2004年,35.18,住宅社區,false
萊芬園,新北市板橋區信義路26巷6、8號,24.9951223,121.4564806,14,99,300,4,4,2005年,39.5,住宅社區,false
忠孝新城,新北市新店區中正路682號,24.98998,121.5341644,11,2662,10648,11,11,1996年,34.0,住宅社區,false
連城工業廣場(2),新北市中和區連城路222巷2弄5、7號,24.9972608,121.4916103,6,10,500,1,,,,商辦大樓,false
台北春大地,新北市蘆洲區永樂街38巷57弄10之1、10之2號,25.090383,121.457994,14,138,414,5,3,1984年,31.1,住宅社區,false
信義樂章,新北市板橋區信義路196~202號,24.9910509,121.459843,14,103,300,4,2,2016年,48.3,住宅社區,false
水岸巴黎巴黎區,新北市新店區中央五街1號,24.9740884,121.5303093,14,55,220,2,2,2001年,50.78,住宅社區,false
連城工業廣場(3),新北市中和區連城路222巷2弄2、4號,24.997023,121.4914974,6,10,500,1,,,,商辦大樓,false
翰林天廈,新北市蘆洲區永樂街40、42號,25.0883603,121.4579957,13,104,312,4,4,1994年,31.8,住宅社區,false
信義計劃,新北市板橋區信義路235-1~235-2號,24.991438,121.460062,11,816,2448,6,6,2008年,32.1,住宅社區,false
湯泉首席,新北市新店區環河路168號2樓,24.9754861,121.5255696,12、23,156,624,6,4,2006年,48.0,住宅社區,false
連城工業廣場(4),新北市中和區連城路222巷2弄6、8號,24.9970723,121.491662,6,10,500,1,,,,商辦大樓,false
全球大富貴,新北市蘆洲區永樂街38巷57弄1、3號,25.0900931,121.4582643,11,110,330,5,5,1994年,33.2,住宅社區,false
金富帝寶,新北市板橋區重慶路245巷80號,25.0010266,121.4661346,15,151,500,4,4,2010年,51.46,住宅社區,false
湯泉二期美地社區,新北市新店區溪園路265~393號,24.9790502,121.5240502,14,1261,5032,30,26,2002年,47.3,住宅社區,false
連城工業廣場(5),新北市中和區連城路222巷4弄2、4號,24.997377,121.491211,6,9,450,1,,,,商辦大樓,false
全球嘉年華,新北市蘆洲區永樂街94號,25.0889489,121.4564297,14,137,411,5,3,1998年,33.0,住宅社區,false
板橋京都,新北市板橋區重慶路269巷79~93號,24.9992,121.4659254,16,248,744,6,4,1996年,38.0,住宅社區,false
台北中興典社區,新北市新店區寶元路一段38之1號1樓,24.9852354,121.5430209,12,57,228,2,2,2007年,51.94,住宅社區,false
連城工業廣場(6),新北市中和區連城路222巷4弄6、8號,24.997592,121.4912603,6,10,500,1,,,,商辦大樓,false
博覽家二期,新北市蘆洲區仁愛街42號,25.0935717,121.4720991,54,96,288,6,6,2000年,31.92,住宅社區,false
皇族新都,新北市板橋區民族路170巷11、13、15、17號,25.0073295,121.4675507,12,90,270,2,2,1992年,33.87,住宅社區,false
東坡小雅社區,新北市新店區新坡一街69號,24.963638,121.549518,8~14,152,608,3,2,1996年,29.0,住宅社區,false
大亨企業中心NO.5,新北市中和區橋和路85號,25.0055785,121.4899913,10,11,700,1,,,,商辦大樓,false
海誓山盟,新北市蘆洲區仁愛街102之7~21號,25.095033,121.470281,7~8,103,309,6,6,2004年,33.0,住宅社區,false
民生捷座,新北市板橋區民生路三段30號,25.0247692,121.467685,28,335,1005,3,1,2000年,53.7,住宅社區,false
美麗國社區-快樂特區(C棟),新北市新店區北宜路二段421巷2弄21號,24.9552531,121.5611398,8,248,1240,8,8,2014年,24.0,住宅社區,false
大亨企業中心NO.2,新北市中和區橋和路87~89號,25.0056374,121.4901398,10,21,850,2,,,,商辦大樓,false
首席花園廣場,新北市蘆洲區集賢路222之5號,25.0867453,121.4825204,26,100,400,4,2,1996年,41.0,住宅社區,false
昇陽寓見大廈,新北市板橋區光環路一段100號,25.0177793,121.4832143,12,130,255,6,3,2013年,29.1,住宅社區,false
觀天下社區,新北市新店區黎明路68號,24.9451352,121.5018981,7,377,1131,12,7,1992年,17.65,住宅社區,false
大亨企業大樓,新北市中和區橋和路88~90號,25.0053006,121.4902587,10,27,800,1,,,,商辦大樓,false
重陽新世界,新北市蘆洲區集賢路222號,25.0868233,121.4826022,12,260,780,8,5,1997年,37.62,住宅社區,false
冠軍名門,新北市板橋區三民路二段97、99、101、103號,25.0161943,121.47958,12,30,90,2,1,1997年,44.2,住宅社區,false
達觀鎮A1社區,新北市新店區達觀路8巷2號,24.9431551,121.5046922,19,539,1617,8,4,1996年,21.28,住宅社區,false
橋和經貿廠辦大樓,新北市中和區橋和路115號,25.0059068,121.4913651,10,14,500,1,,,,商辦大樓,false
E生活,新北市板橋區萬板路140~176號,25.023305,121.475438,11,158,470,5,5,2000年,47.6,住宅社區,false
達觀168社區,新北市新店區達觀路16號,24.9409745,121.5023399,15,203,609,4,2,1996年,19.44,住宅社區,false
冠堤橋和大樓,新北市中和區橋和路116號,25.0053982,121.4913627,10,22,1000,1,,,,商辦大樓,false
鴻運天下尊爵區,新北市蘆洲區集賢路238之2~13號,25.085955,121.4818591,12,137,411,6,6,2001年,34.0,住宅社區,false
百宸園,新北市板橋區文化路一段95號,25.0142508,121.4611848,17,145,435,5,5,1991年,59.28,住宅社區,false
達觀鎮A7,新北市新店區達觀路38號,24.93917,121.502499,19,146,511,2,1,1999年,20.78,住宅社區,false
卓越台北大樓,新北市中和區橋和路120~122號,25.0057492,121.4923295,13,89,1600,2,,,,商辦大樓,false
博覽家,新北市蘆洲區集賢路360、362號,25.0837876,121.4807965,16~17,250,740,8,6,1996年,40.0,住宅社區,false
健華新城,新北市板橋區文化路一段309號,25.020169,121.4655616,140,516,2064,19,10,1986年,41.04,住宅社區,false
達觀22巷社區,新北市新店區達觀路22巷1號B1,24.941975,121.502005,14,172,516,4,2,1996年,17.74,住宅社區,false
智匯企業園區,新北市中和區橋安街1號,25.0031367,121.4926531,7,31,800,2,,,,商辦大樓,false
重陽翡翠,新北市蘆洲區集賢路224巷64弄2、3號,25.088522,121.481101,10,84,245,7,7,1994年,32.5,住宅社區,false
文化勳章,新北市板橋區文化路2段84~100號,25.0256839,121.470011,25,191,580,8,4,1995年,49.6,住宅社區,false
日安雅族NO.2大廈,新北市新店區二十張路33巷6號,24.9815045,121.5387743,7,39,156,2,2,1999年,52.66,住宅社區,false
縱橫天下大樓(中和),新北市中和區橋安街27~35號,25.0051354,121.4921023,12,8,1600,1,,,,商辦大樓,false
環堤觀景,新北市蘆洲區環堤大道8號,25.083257,121.4559974,14,279,837,8,8,2000年,33.0,住宅社區,false
台北溫哥華,新北市板橋區文化路二段491、493、497、499號,25.0341713,121.4757325,22,222,666,6,3,1999年,47.0,住宅社區,false
上碧潭,新北市新店區太平路25號(太平宮旁),24.9590972,121.5331111,12,129,387,4,4,2016年,40.7,住宅社區,false
福星企業家,新北市中和區立德街189~195號,25.0091043,121.484702,7,21,800,2,,,,商辦大樓,false
合康NEW雪梨,新北市蘆洲區環堤大道60、60之2號,25.083265,121.456033,67,151,453,5,5,2003年,32.2,住宅社區,false
龍之邦(A區),新北市板橋區雙十路二段217號,25.0290327,121.4730242,25,600,1806,6,3,1999年,54.9,住宅社區,false
北城吉祥大廈,新北市新店區吉祥街1之18號,24.9468926,121.4974729,7,60,180,4,4,1997年,21.0,住宅社區,false
川螢商業大樓,新北市中和區景新街347號,24.9910163,121.5120424,11,42,500,1,,,,商辦大樓,false
普羅旺世,新北市蘆洲區長榮路28~38號,25.0830235,121.4630885,12,98,294,6,3,2004年,39.9,住宅社區,false
懷德晶華,新北市板橋區懷德街174巷1號,25.029524,121.4790369,9,108,324,8,8,2002年,44.76,住宅社區,false
公崙華城,新北市新店區安康路二段142巷6號,24.9617415,121.5122224,14,112,448,4,3,2006年,29.0,住宅社區,false
東森購物大樓(1),新北市中和區景平路188號4F,24.992428,121.5161414,4,1,900,2,,,,商辦大樓,false
臻愛我家,新北市蘆洲區長榮路225、229號,25.0854339,121.4604728,10,126,378,5,5,2005年,39.8,住宅社區,false
文聖大街A,新北市板橋區文聖街151、153號,25.0279742,121.4787452,10,225,675,12,12,2011年,48.58,住宅社區,false
寶地花園廣場,新北市新店區安康路二段170號,24.9606775,121.5118371,8,119,357,7,7,1995年,32.79,住宅社區,false
東森購物大樓(2),新北市中和區景平路258號1F&3F,24.9926545,121.5152744,4,1,900,3,,,,商辦大樓,false
知森堂(光榮路),新北市蘆洲區光榮路120巷8弄23號,25.0880777,121.4649462,10,95,285,5,5,2005年,35.0,住宅社區,false
玫瑰森活,新北市板橋區龍泉街108巷34.36.38.40號,25.0246719,121.455756,16,348,1396,16,8,1998年,39.15,住宅社區,false
三圓羅馬,新北市新店區安興路5~21號,24.9683303,121.5146634,21,480,1920,15,6,1996年,24.0,住宅社區,false
日豪工業園區,新北市中和區莒光路63號,25.0042438,121.4722493,11,34,800,1,,,,商辦大樓,false
富莊,新北市蘆洲區中原路85之1~87之4號,25.0816905,121.4580099,12,103,309,4,2,1990年,29.0,住宅社區,false
玫瑰公園大貴區,新北市板橋區龍泉街108巷110~168號,25.025181,121.4556957,13,312,936,12,12,2001年,42.0,住宅社區,false
美麗新天地社區,新北市新店區安興路83號,24.9753879,121.5150292,15,504,2016,24,21,2008年,30.0,住宅社區,false
台灣科學園區T5,新北市汐止區工建路356號,25.0603945,121.6340897,8,3,700,1,,,,商辦大樓,false
富貴世家,新北市蘆洲區長安街193巷41弄6號,25.0810555,121.4592291,8~9,90,270,6,6,1994年,33.0,住宅社區,false
玫瑰公園大富區,新北市板橋區龍泉街141號,25.0240618,121.4575793,9,144,576,8,8,2001年,39.4,住宅社區,false
陽光park,新北市新店區安興街105號,24.9784543,121.5147925,14,744,2232,16,8,2017年,28.0,住宅社區,false
T3台灣科學園區,新北市汐止區工建路366號,25.0598736,121.6334826,12,24,1200,1,,,,商辦大樓,false
富貴天廈,新北市蘆洲區長安街220巷11弄1~6號,25.0851172,121.4595457,7,42,126,3,3,1995年,33.84,住宅社區,false
家麒金典社區,新北市板橋區宏國路15~27號,25.0315003,121.4676766,13,88,264,4,1,2005年,43.59,住宅社區,false
園味生活公寓大廈,新北市新店區安德街46巷6號之1,24.9628879,121.51148,27,69,207,3,3,1998年,30.0,住宅社區,false
經緯大樓(1),新北市汐止區大同路一段175號,25.0571791,121.6327059,14,63,1600,2,,,,商辦大樓,false
英倫大第,新北市蘆洲區三民路237號,25.0886349,121.4690997,112,216,640,8,8,2002年,39.23,住宅社區,false
春城大砌,新北市樹林區大義路176號,24.9456292,121.3783326,19,540,1620,11,7,2009年,26.3,住宅社區,false
君臨大地,新北市新店區永安街83巷21之1號,24.9874045,121.5203394,91,413,1652,8,7,1993年,28.0,住宅社區,false
經緯大樓(2),新北市汐止區大同路一段181號,25.057055,121.632952,14,53,1600,2,,,,商辦大樓,false
萬信家園,新北市蘆洲區三民路595-1.597-1號,25.093436,121.460881,17,217,650,6,6,1996年,36.0,住宅社區,false
大學官邸,新北市樹林區學林路146-232號,24.9495808,121.3804339,9,92,368,8,8,2006年,26.6,住宅社區,false
景美美景,新北市新店區復興路44號,24.9869985,121.5387161,14,350,1400,5,5,1995年,42.0,住宅社區,false
台灣科學園區,新北市汐止區大同路一段237號,25.0582401,121.6349967,17,81,2700,8,,,,商辦大樓,false
星光大道,新北市蘆洲區國道路二段56、57、58號,25.0742285,121.4730649,9~10,74,222,4,4,2008年,27.8,住宅社區,false
文林學苑,新北市樹林區千歲街61巷8號,24.998224,121.4263308,8,69,207,4,4,2001年,25.0,住宅社區,false
圓圓園,新北市新店區寶興路42巷1~14之1號,24.9726669,121.5486092,14,180,720,5,5,2006年,44.15,住宅社區,false
大景大樓,新北市汐止區大同路一段263號,25.058507,121.635945,10,9,1000,1,,,,商辦大樓,false
知森堂,新北市蘆洲區國道路二段101、102號,25.0747016,121.4707415,12,143,429,5,5,2007年,30.4,住宅社區,false
碧瑤君悅領袖區,新北市樹林區樹新路281-291號,25.0007171,121.4312549,14,81,324,4,5,2010年,27.0,住宅社區,false
環遊市晶華館,新北市新店區寶橋路27號1樓,24.9742524,121.5439484,29,317,1264,5,2,2007年,71.0,住宅社區,false
世紀經貿(1),新北市汐止區大同路一段276之1號,25.0573333,121.6342953,11,12,1200,1,,,,商辦大樓,false
情定永安社區,新北市蘆洲區永安南路二段60之2、60之3、60之8號,25.07833,121.465015,14,32,96,1,1,2007年,32.0,住宅社區,false
陽光峇里水明漾社區,新北市樹林區佳園路一段101號,24.969182,121.3938028,9~14,341,1200,8,6,2008年,26.0,住宅社區,false
台北藍天,新北市新店區文中路51號,24.956691,121.540226,8,50,200,3,2,1991年,35.28,住宅社區,false
世紀經貿(2),新北市汐止區大同路一段276之2號,25.0573333,121.6342953,11,4,1000,1,,,,商辦大樓,false
當今皇上,新北市泰山區民權街39~61號,25.0509047,121.4291277,13,144,432,6,6,1995年,21.0,住宅社區,false
夏卡爾,新北市樹林區佳園路三段354~412號,24.9457333,121.3845308,15,413,1239,11,10,2008年,24.6,住宅社區,false
捷運楓華,新北市新店區中華路22號,24.967761,121.540443,14,112,292,2,1,2018年,60.0,住宅社區,false
樟樹灣大樓,新北市汐止區大同路一段280號,25.057212,121.634812,6,6,500,1,,,,商辦大樓,false
明志秀樹,新北市泰山區仁愛路39巷2、6~10號、1~27號,25.054829,121.431182,9,142,426,9,9,2002年,25.0,住宅社區,false
上閣築,新北市樹林區佳園路三段498-542號,24.9445782,121.3814949,15,220,880,10,10,2008年,27.0,住宅社區,false
中華傑座,新北市新店區中華路7號,24.9673526,121.5407553,7,42,126,2,1,1996年,59.0,住宅社區,false
亞太經貿廣場A棟,新北市汐止區大同路一段306號,25.0580959,121.6360136,11,8,1100,2,,,,商辦大樓,false
凱悅花園A區,新北市泰山區仁愛路80、82號,25.0551905,121.4327938,42,97,291,3,3,2003年,30.0,住宅社區,false
中正大地,新北市樹林區中正路25號,24.999296,121.4272391,24,48,96,2,2,1991年,25.0,住宅社區,false
光之玫瑰,新北市新店區安民街189之1~189之5號,24.971096,121.516875,12,55,165,2,1,2011年,33.0,住宅社區,false
亞太經貿廣場B棟,新北市汐止區大同路一段308號,25.0578994,121.6364354,11,11,1300,1,,,,商辦大樓,false
麒麟SPA,新北市泰山區仁義路222號,25.0536313,121.4330104,27,81,243,3,3,2004年,28.87,住宅社區,false
